Project;Owner;Manager;Category;Key;Priority;Status;Reporter;Assignee;Components;SummaryTopWords;DescriptionTopWords;CommentsTopWords;CreationDate;ResolutionDate;LastUpdateDate;AffectsVersions;FixVersions;NoComments;FirstCommentDate;LastCommentDate;NoWatchers;NoAttachments;FirstAttachmentDate;LastAttachmentDate;NoAttachedPatches;FirstAttachedPatchDate;LastAttachedPatchDate;InwardIssueLinks;OutwardIssueLinks
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-383;Major;Closed;yozh;niklas;;command:1 work:1 list:1;command:3 list:2 work:1 quoting:1 status:1 argument:1 analogous:1 except:1 data:1 transferred:1 control:1 connection:1 seems:1 like:1 current:1 ignores:1;fixed:1 rev:1 thanks:1 reporting:1;2010-08-20T14:51:21.000+0000;2010-09-05T20:04:23.000+0000;;1.0.4;1.1.0 1.0.5;1;2010-09-05T20:04:23.871+0000;2010-09-05T20:04:23.871+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-385;Major;Closed;niklas;niklas;Core;resume:1 correctly:1 reset:1 suspend:1 state:1;state:2 listener:2 suspending:1 set:1 however:1 resuming:1 reset:1 leads:1 able:1 suspend:1;x:2 reported:1 users:1 fixed:1 rev:1;2010-09-14T12:00:58.000+0000;2010-09-14T12:06:15.000+0000;;1.0.4;1.1.0 1.0.5;2;2010-09-14T12:01:18.448+0000;2010-09-14T12:06:15.038+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-387;Major;Closed;cb372;niklas;Server;disabling:1 user:1 appears:1 effect:1;user:33 anonymous:9 false:6 res:4 home:4 true:3 disabled:3 file:2 password:2 check:2 using:1 setting:1 prevent:1 logging:1 downloading:1 files:1 users:1 properties:1 successfully:1 download:1 even:1 though:1 command:1 shows:1 site:1 quick:1 source:1 place:1 find:1 apache:1 class:1 appears:1 time:1 enabled:1 status:1 never:1 checked:1;fixed:1 rev:1 thanks:1 reporting:1;2010-09-16T03:13:34.000+0000;2010-09-20T15:54:20.000+0000;;1.0.4;1.1.0 1.0.5;1;2010-09-20T15:54:20.777+0000;2010-09-20T15:54:20.777+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-393;Major;Closed;niklas;niklas;Core;opts:1 correctly:1 handle:1 character:1 case:1;thread:2 reported:1 opts:1 handle:1 character:1 casing:1 fields:1 expected:1 http:1;fixed:1 rev:1;2011-01-21T08:41:22.000+0000;2011-01-21T08:43:31.000+0000;;1.0.5;1.0.6;1;2011-01-21T08:43:31.929+0000;2011-01-21T08:43:31.929+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-394;Major;Closed;sebb;niklas;;download:1 pages:1 link:1 keys:1 file:1 links:1 hashes:1;file:3 download:2 pages:2 links:2 signatures:1 find:1 obvious:1 link:1 keys:1 necessary:1 make:1 use:1 also:1 hashes:1;page:3 releases:2 pages:2 fixed:1 release:1 also:1 used:1 future:1 verification:1 instructions:1 reused:1 downloads:1 looks:1 good:1 really:1 updated:1 well:1 failing:1 delete:1 refer:1 users:1 archive:1 server:1 fact:1 non:1 current:1 deleted:1 mirror:1 system:1 anyway:1 done:1 old:1 versions:1;2011-02-22T12:11:50.000+0000;2011-02-24T21:54:00.000+0000;;;;3;2011-02-22T12:57:25.379+0000;2011-02-24T21:54:00.873+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-395;Minor;Closed;sebb;niklas;;typo:1 http:1 mina:1 apache:1 ftp:1 commands:1 html:1;page:2 server:2 command:2 says:1 operation:1 replies:1 okay:1 cause:1 use:1 optional:1 features:1 specified:1 second:1 presumably:1 opts:1 also:1 fails:1 show:1 commands:1 parameters:1;documentation:1 fixed:1 thanks:1 reporting:1;2011-02-22T16:58:37.000+0000;2011-02-23T12:40:12.000+0000;;;1.1.0 1.0.6;1;2011-02-23T12:40:12.998+0000;2011-02-23T12:40:12.998+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-396;Major;Closed;sebb;niklas;;typo:1 http:1 mina:1 apache:1 html:1;connection:2 request:2 session:2 objects:2 probably:1;fixed:1 thanks:1;2011-02-22T17:08:48.000+0000;2011-02-23T12:41:26.000+0000;;;1.1.0 1.0.6;1;2011-02-23T12:41:26.454+0000;2011-02-23T12:41:26.454+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-398;Major;Closed;sebb;niklas;;distribution:1 res:1 ftp:1 db:1 extraneous:1 text:1 start:1 file:1;updated:2 ftp:1 db:1 file:1 starts:1 line:1 licensed:1 apache:1 software:1 foundation:1 one:1 looks:1 wrong:1 prefix:1 added:1 comment:1 example:1 missing:1 columns:1 default:1 values:1 examples:1 data:1 source:1;fixed:1 keep:1 em:1 coming:1;2011-02-22T19:36:43.000+0000;2011-02-23T12:44:52.000+0000;;;1.1.0 1.0.6;1;2011-02-23T12:44:52.312+0000;2011-02-23T12:44:52.312+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-403;Major;Closed;artem@bizlink.ru;niklas;Core Server;ftp:1 periodically:1 hang:1;java:22 apache:14 mina:14 core:8 filter:7 remove:3 run:3 executor:3 worker:3 ftp:2 access:2 thread:2 works:1 fine:1 time:1 depended:1 often:1 used:1 hang:1 consuming:1 cpu:1 helpers:1 logging:1 fire:1 session:1 seems:1 like:1 synchronization:1 issue:1;reporting:3 issue:3 fixed:3 thanks:3 bug:2 version:2 using:2 jar:2 time:2 mina:2 p:1 old:1 encountered:1 periodically:1 least:1 year:1 tried:1 upgrading:1 went:1 several:1 upgrades:1 tracking:1 hopes:1 go:1 away:1 still:1 seeing:1 recommend:1 project:1 please:1 provide:1 url:1 like:1 follow:1 discussions:1 upgrade:1 found:1 existing:1 http:1 id:1 back:1 moments:1 ago:1 part:1 fix:1;2011-03-07T13:08:01.000+0000;2011-11-02T08:29:26.000+0000;;1.0.6 1.0.5 1.0.4 1.0.3;1.1.0 1.0.0-M1;9;2011-03-07T13:08:51.776+0000;2011-11-02T08:29:27.024+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-404;Major;Closed;sebb;niklas;;server:1 certificate:1 shipped:1 expired:1;server:1 certificate:1 expired:1;certificate:3 keep:2 expired:2 might:1 useful:1 test:1 purposes:1 default:1 valid:1 fixed:1 rev:1 purpose:1 serve:1 example:1 must:1 always:1 replaced:1;2011-03-13T02:42:06.000+0000;2011-06-19T19:32:54.000+0000;;;1.1.0 1.0.6;2;2011-03-18T14:15:08.473+0000;2011-06-19T19:32:55.031+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-412;Major;Closed;prisoner;niklas;;opts:1 handle:1 unknown:1 correctly:1;requested:2 file:2 null:2 section:1 states:1 facts:1 supported:1 inappropriate:1 directory:1 listed:1 simply:1 omitted:1 output:1 error:1 note:1 arguments:1 present:1 client:1 requesting:1 names:1 returned:1 apache:1 command:1 specifically:1 returns:1 one:1 types:1 found:1 return:1 generates:1 execute:1;fix:2 features:2 attached:1 functions:1 required:1 changes:1 parameter:1 parsing:1 correctly:1 handle:1 well:1 supported:1 return:1 message:1 according:1 spec:1 fixed:1 rev:1 use:1 provided:1 patch:1 please:1 verify:1 solves:1 issue:1;2011-04-28T18:24:41.000+0000;2011-05-11T09:53:37.000+0000;;1.0.5;1.1.0 1.0.6;2;2011-04-28T22:08:14.629+0000;2011-05-11T09:53:37.506+0000;0;1;2011-04-28T22:08:14.610+0000;2011-04-28T22:08:14.610+0000;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-413;Major;Closed;struberg;niklas;;command:1 returns:1 wrong:1 state:1;returning:2 command:2 using:1 mina:1 integration:1 tests:1 apache:1 mavens:1 wagon:1 ftp:1 year:1 old:1 based:1 jar:1 figured:1 unit:1 test:1 broken:1 state:1 imo:1 invalid:1 according:1 http:1 www:1 faqs:1 html:1 may:1 return:1 following:1 codes:1 think:1 ok:1 bug:1;fixed:3 rev:2 code:2 connected:2 thanks:1 reporting:1 use:1 another:1 incorrect:1 reply:1 first:1 curiosity:1 ret:1 expect:1 future:1 ha:1 file:1 case:1 parameter:1 ftp:1 quote:1 apache:1 logged:1 anonymous:1 end:1 status:1 agrees:1;2011-05-26T22:04:49.000+0000;2011-05-28T20:31:44.000+0000;;1.0.5;1.1.0 1.0.6;5;2011-05-28T20:31:44.709+0000;2011-05-31T00:33:42.349+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-414;Major;Closed;rototor;niklas;Server;creates:1 invalid:1 directory:1 listing:1 patch:1;de:16 w:8 jan:8 apache:7 command:6 last:5 ftp:4 java:4 clients:3 line:3 client:3 directory:3 pool:3 thread:3 info:3 listener:3 e:2 g:2 status:2 code:2 causes:2 listing:2 sent:2 abc:2 know:2 patch:2 b:2 session:2 mac:1 os:1 x:1 use:1 list:1 reply:1 contains:1 invalid:1 ignore:1 file:1 show:1 received:1 bug:1 least:1 following:1 fixes:1 problem:1 git:1 index:1 public:1 class:1 extends:1 string:1 loose:1 entry:1 n:1 write:1 new:1 applied:1 output:1 looks:1 like:1 work:1 correctly:1;status:19 line:12 ftp:9 code:7 think:5 end:5 codes:5 x:5 replies:4 last:4 correct:4 reply:4 problem:3 work:3 directory:3 fixed:3 reported:3 first:3 followed:3 follows:3 get:2 clients:2 control:2 connection:2 patch:2 fix:2 far:2 tell:2 bug:2 format:2 begin:2 required:2 immediately:2 also:2 text:2 system:2 file:2 used:2 data:2 uses:2 wrong:2 r:2 apache:2 connected:2 like:1 least:1 e:1 issue:1 commands:1 listing:1 transfered:1 gets:1 standard:1 inserted:1 see:1 enough:1 working:1 clue:1 reason:1 asking:1 change:1 compliant:1 likely:1 said:1 says:1 test:1 optional:1 thus:1 exact:1 hyphen:1 known:1 minus:1 space:1 optionally:1 example:1 second:1 beginning:1 numbers:1 yet:1 know:1 need:1 server:1 field:1 output:1 looks:1 however:1 according:1 one:1 help:1 valid:1 right:1 incorrect:1 actually:1 servers:1 return:1 part:1 lines:1 shown:1 total:1 leading:1 spaces:1 command:1 behaves:1 quote:1 logged:1 anonymous:1 main:1 content:1 behave:1 similarly:1 course:1 excellent:1 thanks:1 analysis:1 rev:1;2011-05-27T08:57:04.000+0000;2011-05-31T13:29:39.000+0000;;1.0.5;1.1.0 1.0.6;8;2011-05-28T20:33:06.908+0000;2011-05-31T13:29:27.262+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-415;Major;Closed;sebb;niklas;Core;boolean:1 constructor:1;null:6 boolean:2 create:2 empty:2 array:2 constructor:1 allows:1 uses:1 parallel:1 list:1 clone:1 sets:1 field:1 new:1 length:1 possible:1 really:1 allowed:1 parameter:1 handled:1 properly:1 either:1 set:1 well:1 perhaps:1 safer:1;null:2 reported:1 time:1 passing:1 allowed:1 added:1 explicit:1 check:1 make:1 clear:1 committed:1 rev:1;2011-05-31T15:41:11.000+0000;2011-06-01T13:08:50.000+0000;;;1.1.0 1.0.6;1;2011-06-01T13:08:50.585+0000;2011-06-01T13:08:50.585+0000;0;0;;;0;;;Duplicate:FTPSERVER-376;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-416;Minor;Closed;sebb;niklas;;core:1 longer:1 needs:1;pom:2 dependency:1 entries:1 removed:1 parent:1 core:1;fixed:1 rev:1;2011-05-31T22:25:52.000+0000;2011-06-01T10:05:28.000+0000;;;1.1.0 1.0.6;1;2011-06-01T10:05:28.963+0000;2011-06-01T10:05:28.963+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-418;Major;Closed;sebb;niklas;;ignored:1 invalid:1 assertion:1 failure:1;test:3 method:3 null:2 check:2 either:2 defines:1 callback:1 overrides:1 includes:1 following:1 assertion:1 session:1 however:1 effect:1 generating:1 log:1 message:1 level:1 allows:1 called:1 different:1 thread:1 case:1 note:1 currently:1 triggered:1 failing:1 incorrect:1 bug:1 detected:1 way:1 needs:1 fixed:1;nice:1 catch:1 fixed:1 rev:1;2011-06-01T16:13:11.000+0000;2011-06-22T20:18:13.000+0000;;;1.1.0 1.0.6;1;2011-06-22T20:18:13.535+0000;2011-06-22T20:18:13.535+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-419;Major;Closed;prisoner;niklas;Core;synchronized:1;synchronized:3 block:1 inside:1 probably:1 either:1 common:1 sync:1 object:1 ensure:1 race:1 condition:1;fixed:1 rev:1;2011-06-14T22:28:45.000+0000;2011-06-18T21:42:00.000+0000;;1.0.5;1.1.0 1.0.6;1;2011-06-18T21:42:00.571+0000;2011-06-18T21:42:00.571+0000;0;0;;;0;;;;
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-424;Major;Resolved;tarasp;;;leak:1 allowed:1 passive:1 ports:1;passive:2 value:2 several:1 hours:1 start:1 server:1 accept:1 connections:1 allowed:1 ports:1 configured:1 caused:1 apache:1 lines:1 removed:1 might:1 different:1 added:1 returns:1 false:1;info:13 apache:10 port:10 fix:8 release:8 passive:8 line:8 success:8 problem:6 server:5 ftps:5 great:5 mina:4 ports:4 null:4 still:4 sampler:4 running:4 hi:4 patch:4 issue:4 thanks:4 cut:4 remove:4 please:3 get:3 quick:3 seems:3 another:3 leak:3 uses:3 ftp:3 run:3 code:3 fixed:3 free:3 one:3 commit:3 example:3 try:2 actually:2 error:2 quickly:2 pr:2 add:2 comment:2 list:2 within:2 days:2 wrong:2 close:2 http:2 git:2 us:2 ret:2 process:2 either:2 used:2 next:2 removed:2 let:2 week:2 tests:2 check:2 build:2 spring:2 rev:1 https:1 branches:1 x:1 verify:1 fixes:1 thank:1 working:1 issues:1 reserved:1 released:1 establishing:1 checks:1 releasing:1 clients:1 exhausted:1 submit:1 helps:1 possible:1 reliably:1 reproduce:1 exhaustion:1 minutes:1 using:1 reproduces:1 customized:1 client:1 threads:1 uploading:1 file:1 implicit:1 mode:1 monitoring:1 application:1 showing:1 windows:1 embedded:1 capture:1 leaking:1 files:1 david:1 think:1 submitted:1 included:1 base:1 like:1 correct:1 adding:1 supporting:1 information:1 mark:1 added:1 hopes:1 aid:1 replication:1 seeing:1 side:1 colleague:1 harry:1 gu:1 diagnosed:1 expect:1 waiting:1 oss:1 work:1 cents:1 see:1 considering:1 checking:1 invoking:1 never:1 invoked:1 removing:1 1st:1 least:1 part:1 pretty:1 clear:1 really:1 useless:1 committed:1 suggestion:1 addressing:1 different:1 identified:1 seem:1 direct:1 way:1 contributing:1 describing:1 take:1 care:1 class:1 change:1 explanation:1 already:1 use:1 purposes:1 closed:1 item:1 make:1 sync:1 result:1 round:1 loop:1 may:1 positions:1 shifted:1 words:1 pool:1 remains:1 happen:1 eventually:1 instead:1 right:1 represented:1 integer:1 object:1 know:1 unclear:1 able:1 help:1 previous:1 much:1 appreciated:1 applied:1 suggested:1 end:1 might:1 done:1 beginning:1 sounds:1 tried:1 last:1 night:1 failing:1 ends:1 someone:1 computer:1 clean:1 install:1 ran:1 mac:1 successful:1 reactor:1 summary:1 parent:1 core:1 web:1 project:1 service:1 dm:1 examples:1 damn:1 blocked:1 idea:1 ok:1 go:1 chance:1 yes:1 currently:1 voted:1 hopefully:1 available:1 couple:1;2011-08-29T13:07:35.000+0000;2017-04-25T08:00:41.000+0000;;1.0.6;1.1.1;26;2011-08-29T20:25:31.801+0000;2017-04-19T01:15:28.372+0000;0;5;2017-02-23T20:44:16.371+0000;2017-02-23T21:29:47.443+0000;0;;;;Reference:FTPSERVER-481
FTPSERVER;ASF;Apache MINA Committee;network-server;FTPSERVER-425;Minor;Closed;jassuncao;niklas;Core;duplicate:1 package:1 apache:1 core:1;apache:5 package:4 bundle:3 copied:2 assembled:1 disabled:1 pom:1 core:1 mentioned:1 page:1 might:1 provide:1 insight:1 http:1 site:1 faq:1 html:1 removing:1 line:1 private:1 seems:1 solve:1 duplicate:1 issue:1 running:1 inside:1 framework:1 get:1 try:1 install:1;patch:4 proposed:3 work:2 bundle:2 package:2 works:2 thanks:1 reporting:1 sorry:1 slow:1 acting:1 bunch:1 packages:1 core:1 included:1 instead:1 link:1 proposes:1 seem:1 able:1 remove:1 entire:1 private:1 tag:1 generates:1 apache:1 also:1 imports:1 seems:1 look:1 like:1 expected:1 upload:1 new:1 please:1 verify:1 commit:1 hi:1 applied:1 version:1 using:1 executed:1 tests:1 thank:1 fixed:1;2011-10-07T08:55:04.000+0000;2012-09-15T20:54:12.000+0000;;1.0.6 1.0.5;;4;2012-07-31T09:57:32.019+0000;2012-09-15T20:54:12.842+0000;0;2;2012-07-31T10:09:26.923+0000;2012-08-02T21:53:06.014+0000;1;2012-08-02T21:53:06.014+0000;2012-08-02T21:53:06.014+0000;"Blocker:FTPSERVER-441
Duplicate:FTPSERVER-447";
